incident_id,date,time,province,district,road_type,latitude,longitude,weather,visibility_meters,temperature_c,wind_speed_kmh,lighting,road_condition,surface_material,number_of_lanes,speed_limit_kmh,road_curvature,road_gradient,median_type,shoulder_available,num_vehicles,vehicle_types,vehicle_avg_age_years,overloading_detected,driver_age,helmet_usage,seatbelt_usage,mobile_phone_suspected,alcohol_drug_suspected,speed_at_impact_kmh,evasive_action,accident_cause,collision_type,impact_point,num_collisions,traffic_volume_per_hour,peak_off_peak,distance_to_hospital_km,expected_response_min,fatalities,serious_injuries,minor_injuries,property_damage_level,severity
PK-2024-04240,2024-08-06,16:05,Punjab,Faisalabad,Urban,32.1734,72.1845,Haze,379,46.8,15.2,Daylight,Dry,Gravel,1,60,Gentle,Downhill,Physical,Yes,2,Motorcycle;Motorcycle,4.5,Yes,48,Yes,No,No,No,60,Braking,Human Error,Side-swipe,Front,3,1246,Off-peak,7.1,17.8,0,0,1,Minor,Low
PK-2024-04241,2024-09-16,06:43,KPK,Mardan,Highway,34.1924,72.8744,Rain,246,29.7,8.0,Unlit,Dry,Asphalt,2,40,Sharp,Flat,Physical,Yes,2,Auto-rickshaw;Motorcycle,12.2,Yes,30,No,Yes,No,No,35,None,Signal Violation,Fixed-object,Side,1,417,Off-peak,6.6,9.7,0,2,2,Severe,High
PK-2024-04242,2024-11-21,02:52,Sindh,Sukkur,Highway,24.2037,67.8771,Clear,948,20.8,35.5,Daylight,Dry,Asphalt,1,110,Straight,Uphill,None,Yes,4,Motorcycle;Auto-rickshaw;Car;Motorcycle,14.3,No,39,No,Yes,No,No,120,Swerving,Overloading,Multi-vehicle pileup,Side,1,452,Off-peak,5.5,8.7,1,3,4,Severe,High
PK-2024-04243,2024-12-04,10:57,Punjab,Rawalpindi,Rural,31.6609,72.2221,Clear,124,36.5,21.7,Unlit,Dry,Asphalt,4,80,Gentle,Downhill,Physical,No,2,Motorcycle;Car,5.9,Yes,41,No,Yes,No,No,120,Braking,Signal Violation,Multi-vehicle pileup,Front,2,516,Off-peak,4.2,11.9,1,3,3,Severe,Critical
PK-2024-04244,2024-07-08,23:13,Sindh,Hyderabad,Rural,24.7418,68.3817,Haze,54,25.7,12.9,Unlit,Wet,Concrete,2,40,Gentle,Downhill,None,Yes,2,Truck;Motorcycle,5.9,No,29,Partial,Yes,No,Unknown,40,Swerving,Overloading,Head-on,Front,1,398,Off-peak,10.3,15.5,0,0,1,Minor,Medium
PK-2024-04245,2024-06-27,15:42,Sindh,Karachi,Residential,26.0075,68.8864,Cloudy,44,35.4,10.6,Street-lit,Wet,Gravel,1,60,Straight,Flat,None,No,5,Truck;Motorcycle;Motorcycle;Car;Motorcycle,5.1,No,16,Yes,No,No,No,90,None,Overloading,Multi-vehicle pileup,Roof,2,1171,Peak,8.9,5.6,1,3,2,Total,Critical
PK-2024-04246,2024-11-14,19:35,Sindh,Karachi,Rural,26.1277,68.1973,Clear,62,34.6,1.4,Daylight,Dry,Asphalt,2,50,Straight,Downhill,Painted,Yes,2,Motorcycle;Motorcycle,2.4,No,16,No,Yes,Yes,No,90,None,Animal Crossing,Pedestrian,Front,1,940,Off-peak,0.5,3.7,2,3,1,Total,Critical
PK-2024-04247,2024-04-05,12:46,Punjab,Gujranwala,Urban,32.1671,72.5181,Heavy Rain,64,39.5,6.2,Daylight,Dry,Asphalt,1,40,Straight,Flat,Painted,Yes,2,Motorcycle;Motorcycle,7.3,Yes,40,Partial,Partial,No,No,60,Swerving,Wrong Side,Head-on,Side,2,1449,Peak,3.3,6.4,0,2,2,Severe,High
PK-2024-04248,2024-09-07,15:59,Sindh,Karachi,Rural,24.996,68.5229,Haze,470,39.9,28.5,Unlit,Muddy,Asphalt,2,120,Hairpin,Flat,Painted,Yes,3,Truck;Car;Motorcycle,2.1,No,59,Yes,Not Applicable,No,No,135,Swerving,Human Error,Rear-end,Side,2,332,Off-peak,0.9,7.3,3,3,2,Total,Critical
PK-2024-04249,2024-07-27,03:10,Punjab,Multan,Urban,32.1053,74.0987,Dust Storm,206,35.8,5.2,Daylight,Dry,Concrete,3,110,Hairpin,Downhill,Painted,Yes,2,Motorcycle;Bus,17.9,No,39,Yes,Not Applicable,No,No,130,Braking,Wrong Side,Rollover,Rear,1,1968,Off-peak,2.9,11.3,1,3,3,Total,Critical
PK-2024-04250,2024-02-12,02:31,KPK,Mardan,Urban,34.9429,71.5015,Rain,32,23.7,2.3,Daylight,Potholed,Asphalt,3,40,Straight,Flat,Physical,No,2,Truck;Motorcycle,12.1,No,39,No,Not Applicable,No,Unknown,70,None,Signal Violation,Multi-vehicle pileup,Front,1,1041,Peak,18.3,28.1,1,2,1,Total,Critical
PK-2024-04251,2024-03-01,00:07,Punjab,Bahawalpur,Highway,32.1501,73.6769,Rain,890,12.5,0.8,Street-lit,Wet,Dirt,2,50,Gentle,Flat,Physical,Yes,1,Car,5.7,No,22,No,No,Yes,No,50,Swerving,Wrong Side,Pedestrian,Front,1,688,Peak,1.2,5.3,0,2,2,Moderate,Medium
PK-2024-04252,2024-09-08,03:32,Punjab,Rawalpindi,Residential,30.9689,72.692,Clear,99,22.5,4.1,Dawn-Dusk,Icy,Concrete,2,40,Sharp,Flat,Painted,Yes,3,Motorcycle;Bicycle;Motorcycle,3.9,No,34,Partial,No,No,Unknown,70,Braking,Weather,Head-on,Front,2,298,Off-peak,11.0,19.2,3,3,1,Severe,Critical
PK-2024-04253,2024-11-28,02:51,Punjab,Rawalpindi,Residential,30.7023,73.9605,Cloudy,770,31.4,9.1,Unlit,Construction,Asphalt,2,60,Straight,Flat,Physical,Yes,2,Motorcycle;Car,13.5,No,16,No,Not Applicable,No,Unknown,80,Braking,Signal Violation,Head-on,Front,2,1591,Peak,1.3,4.6,0,3,3,Severe,High
PK-2024-04254,2024-10-23,14:59,KPK,Dera Ismail Khan,Highway,33.522,72.6656,Rain,287,25.9,20.7,Daylight,Icy,Asphalt,2,80,Straight,Uphill,None,Yes,2,Auto-rickshaw;Car,5.5,No,38,No,No,Yes,No,85,Braking,Speeding,Rear-end,Front,1,745,Peak,12.1,20.9,0,0,2,Minor,Medium
PK-2024-04255,2024-09-26,23:38,Sindh,Sukkur,Rural,25.8069,66.6367,Clear,32,30.1,26.4,Unlit,Dry,Asphalt,4,50,Gentle,Uphill,Physical,No,4,Car;Car;Motorcycle;Bicycle,7.8,No,52,Yes,Not Applicable,No,No,45,Swerving,Human Error,Multi-vehicle pileup,Side,3,1775,Off-peak,0.5,5.1,0,1,2,Moderate,Medium
PK-2024-04256,2024-11-19,01:05,KPK,Dera Ismail Khan,Urban,32.7288,72.6664,Fog,293,30.1,6.4,Daylight,Potholed,Asphalt,6,60,Straight,Flat,Physical,No,2,Motorcycle;Truck,10.7,No,36,No,Not Applicable,No,No,80,Swerving,Speeding,Pedestrian,Front,1,1329,Peak,10.6,13.0,0,2,4,Severe,High
PK-2024-04257,2024-07-11,10:46,Punjab,Bahawalpur,Rural,30.5369,73.8463,Fog,1500,29.2,19.5,Dawn-Dusk,Flooding,Asphalt,4,80,Straight,Flat,None,Yes,3,Car;Bus;Truck,14.2,No,18,Partial,Yes,No,Yes,80,Braking,Speeding,Rear-end,Side,3,877,Off-peak,0.5,3.0,2,3,2,Severe,Critical
PK-2024-04258,2024-01-24,23:07,KPK,Peshawar,Highway,33.1942,72.0559,Clear,1500,38.2,6.1,Street-lit,Dry,Concrete,4,80,Gentle,Flat,Painted,No,5,Car;Car;Car;Motorcycle;Car,10.0,No,25,Partial,Not Applicable,No,No,85,Swerving,Signal Violation,Rear-end,Rear,2,149,Off-peak,39.2,53.3,0,0,0,Minor,Low
PK-2024-04259,2024-11-19,08:51,Balochistan,Turbat,Urban,29.16,67.9828,Heavy Rain,461,21.9,3.7,Street-lit,Potholed,Asphalt,4,100,Gentle,Downhill,None,Yes,3,Car;Bicycle;Motorcycle,17.0,No,27,No,No,No,Unknown,100,Braking,Mechanical Failure,Rollover,Rear,2,1270,Off-peak,5.1,11.1,1,3,2,Total,Critical
PK-2024-04260,2024-12-15,20:33,Punjab,Faisalabad,Urban,31.4726,72.7928,Rain,20,8.3,23.8,Dawn-Dusk,Dry,Asphalt,2,60,Straight,Downhill,Physical,Yes,2,Car;Motorcycle,2.9,No,16,Yes,Yes,No,No,65,Braking,Human Error,Multi-vehicle pileup,Front,2,108,Off-peak,16.8,22.5,1,2,3,Severe,High
PK-2024-04261,2024-05-21,12:59,Balochistan,Turbat,Urban,28.302,66.756,Haze,331,27.1,34.8,Daylight,Wet,Dirt,4,110,Gentle,Flat,Painted,No,2,Truck;Motorcycle,2.1,Yes,28,No,Yes,No,No,100,None,Mechanical Failure,Side-swipe,Side,2,1314,Peak,15.7,27.0,0,2,2,Moderate,High
PK-2024-04262,2024-03-05,06:22,KPK,Dera Ismail Khan,Rural,32.1101,71.3445,Clear,419,20.5,1.2,Daylight,Dry,Gravel,2,110,Gentle,Flat,Physical,Yes,2,Car;Motorcycle,3.8,Yes,45,No,Yes,No,No,110,Swerving,Mobile Phone,Side-swipe,Rear,1,1059,Off-peak,17.9,27.8,0,1,1,Moderate,Medium
PK-2024-04263,2024-11-27,14:09,Balochistan,Khuzdar,Urban,28.7591,66.8027,Fog,59,33.1,1.7,Daylight,Flooding,Gravel,2,60,Gentle,Uphill,Painted,Yes,2,Motorcycle;Motorcycle,18.1,No,30,Partial,Yes,No,No,90,Braking,Signal Violation,Multi-vehicle pileup,Roof,1,869,Off-peak,16.9,23.4,3,3,2,Severe,Critical
PK-2024-04264,2024-09-22,04:50,KPK,Peshawar,Urban,34.4475,70.243,Cloudy,327,44.7,1.9,Daylight,Wet,Asphalt,1,60,Straight,Downhill,None,Yes,2,Car;Motorcycle,14.6,No,16,No,Partial,No,No,70,Swerving,Speeding,Head-on,Side,1,755,Off-peak,2.7,8.7,0,1,3,Moderate,Medium
PK-2024-04265,2024-05-07,20:18,Islamabad,Islamabad,Residential,33.0236,73.3722,Cloudy,230,41.9,3.7,Unlit,Potholed,Asphalt,2,30,Straight,Uphill,Physical,Yes,2,Bus;Truck,11.8,No,34,Yes,Not Applicable,Yes,No,30,Braking,Speeding,Head-on,Front,2,1835,Peak,8.6,15.5,0,0,0,Minor,Low
PK-2024-04266,2024-11-21,20:24,Punjab,Rawalpindi,Rural,30.256,74.9988,Heavy Rain,117,23.5,28.6,Daylight,Dry,Asphalt,2,60,Hairpin,Flat,None,No,1,Motorcycle,8.9,No,29,No,Yes,No,Unknown,65,Swerving,Weather,Rear-end,Side,1,1174,Off-peak,0.5,8.0,0,0,3,Moderate,Medium
PK-2024-04267,2024-12-04,17:46,Sindh,Larkana,Residential,24.5945,67.7383,Cloudy,403,11.0,6.8,Daylight,Wet,Asphalt,2,80,Straight,Uphill,Physical,Yes,2,Car;Motorcycle,3.6,No,39,No,No,No,No,110,Swerving,Speeding,Head-on,Side,1,1588,Off-peak,4.6,10.4,0,2,2,Moderate,High
PK-2024-04268,2024-12-11,13:42,KPK,Abbottabad,Residential,32.3546,71.6005,Fog,79,17.6,1.1,Dawn-Dusk,Dry,Asphalt,6,60,Sharp,Downhill,Painted,No,2,Car;Auto-rickshaw,19.8,No,44,No,Yes,No,Unknown,90,None,Speeding,Pedestrian,Front,2,773,Off-peak,1.8,4.7,2,3,2,Severe,Critical
PK-2024-04269,2024-03-17,07:33,KPK,Peshawar,Urban,32.9577,70.6355,Dust Storm,208,34.4,8.9,Daylight,Dry,Dirt,4,80,Sharp,Flat,Physical,Yes,3,Motorcycle;Motorcycle;Car,15.5,No,32,No,Yes,No,Unknown,110,None,Mechanical Failure,Rear-end,Side,2,756,Peak,2.9,4.5,1,4,3,Total,Critical
PK-2024-04270,2024-10-24,13:40,Punjab,Multan,Rural,30.9431,72.8648,Fog,57,39.1,12.2,Unlit,Wet,Asphalt,3,60,Straight,Flat,Painted,Yes,2,Bus;Auto-rickshaw,5.0,No,35,No,Not Applicable,No,Yes,65,None,Signal Violation,Fixed-object,Side,1,900,Peak,3.3,5.8,1,2,3,Severe,High
PK-2024-04271,2024-10-03,10:47,Punjab,Faisalabad,Highway,32.2176,74.414,Fog,101,21.2,4.4,Dawn-Dusk,Muddy,Concrete,2,110,Straight,Uphill,Painted,No,1,Car,11.7,No,40,No,Yes,No,No,120,Braking,Overloading,Side-swipe,Front,1,1562,Peak,45.2,58.8,0,2,2,Severe,High
PK-2024-04272,2024-12-28,00:20,Balochistan,Turbat,Urban,29.5411,65.7888,Cloudy,178,36.3,15.4,Unlit,Dry,Asphalt,3,50,Straight,Downhill,Painted,Yes,4,Truck;Motorcycle;Motorcycle;Car,8.7,No,43,Partial,No,No,No,55,None,Signal Violation,Rollover,Roof,1,1122,Off-peak,43.4,56.2,0,1,4,Severe,High
PK-2024-04273,2024-08-23,08:20,Punjab,Lahore,Urban,31.9474,74.0606,Heavy Rain,315,35.6,17.7,Street-lit,Dry,Asphalt,2,60,Gentle,Uphill,None,No,2,Auto-rickshaw;Truck,9.4,No,36,No,Yes,No,No,70,None,Human Error,Head-on,Side,3,422,Peak,11.7,14.5,0,1,3,Moderate,High
PK-2024-04274,2024-08-20,01:36,Islamabad,Islamabad,Highway,33.6623,71.8537,Cloudy,781,13.2,7.9,Street-lit,Dry,Asphalt,2,60,Straight,Flat,Physical,Yes,3,Motorcycle;Bus;Motorcycle,6.2,No,42,Yes,Not Applicable,No,No,60,Braking,Overloading,Multi-vehicle pileup,Rear,1,1333,Peak,21.0,28.2,0,0,0,None,Low
PK-2024-04275,2024-02-12,14:43,Punjab,Rawalpindi,Urban,30.0496,74.5932,Dust Storm,195,26.5,11.3,Unlit,Potholed,Asphalt,2,80,Gentle,Flat,Physical,No,3,Motorcycle;Motorcycle;Motorcycle,14.6,No,50,Yes,Yes,No,No,85,None,Signal Violation,Pedestrian,Side,1,954,Peak,22.1,29.9,2,2,2,Total,Critical
PK-2024-04276,2024-02-19,06:42,Sindh,Hyderabad,Highway,25.6181,69.4767,Clear,607,15.9,5.6,Tunnel,Potholed,Asphalt,1,120,Gentle,Uphill,None,No,2,Motorcycle;Motorcycle,19.2,No,34,Yes,Yes,No,No,115,None,Overloading,Rollover,Front,1,1843,Off-peak,13.7,19.9,1,1,3,Moderate,High
PK-2024-04277,2024-09-10,02:55,Islamabad,Islamabad,Highway,32.5881,73.5935,Rain,1040,26.2,9.5,Unlit,Construction,Gravel,2,40,Straight,Uphill,Physical,Yes,2,Motorcycle;Car,10.0,No,27,No,Yes,No,No,50,None,Speeding,Rear-end,Front,1,464,Peak,2.1,9.8,0,2,1,Moderate,Medium
PK-2024-04278,2024-03-20,07:00,Sindh,Larkana,Urban,24.7064,67.1948,Clear,1438,12.7,10.7,Tunnel,Dry,Asphalt,4,60,Hairpin,Flat,Physical,Yes,5,Motorcycle;Motorcycle;Car;Auto-rickshaw;Car,10.5,Yes,31,Yes,Yes,Yes,Yes,90,None,Speeding,Rear-end,Front,1,1276,Off-peak,1.5,3.0,1,3,2,Severe,High
PK-2024-04279,2024-01-25,12:53,Punjab,Bahawalpur,Urban,30.7457,72.2271,Rain,184,35.7,1.6,Unlit,Muddy,Asphalt,2,100,Straight,Flat,Painted,Yes,2,Auto-rickshaw;Motorcycle,19.7,No,16,Yes,No,No,No,130,Swerving,Signal Violation,Head-on,Front,2,1769,Off-peak,12.3,21.4,2,4,1,Severe,Critical
PK-2024-04280,2024-11-21,02:46,Punjab,Multan,Residential,29.7354,72.01,Clear,42,36.6,13.9,Dawn-Dusk,Dry,Asphalt,3,50,Straight,Downhill,Physical,Yes,3,Truck;Truck;Car,18.0,No,29,Partial,No,No,No,70,Braking,Mechanical Failure,Rollover,Front,2,1133,Peak,0.7,8.5,0,1,2,Moderate,Medium
PK-2024-04281,2024-08-09,21:10,KPK,Abbottabad,Residential,33.5921,72.8318,Haze,1500,46.8,2.2,Street-lit,Wet,Asphalt,3,80,Sharp,Flat,Painted,No,2,Motorcycle;Car,19.1,No,33,Yes,No,Yes,No,85,Braking,Signal Violation,Rollover,Front,2,439,Off-peak,4.3,7.7,0,0,2,Moderate,Medium
PK-2024-04282,2024-05-20,01:12,Punjab,Multan,Urban,31.5588,73.9455,Fog,205,16.9,6.9,Daylight,Wet,Concrete,2,100,Straight,Uphill,Painted,No,2,Car;Motorcycle,10.8,No,25,No,No,No,No,100,None,Speeding,Head-on,Side,1,1644,Off-peak,19.9,31.5,1,4,2,Total,Critical
PK-2024-04283,2024-10-18,22:35,Punjab,Sargodha,Highway,31.475,72.3478,Cloudy,487,27.9,18.4,Daylight,Muddy,Gravel,2,30,Straight,Flat,Painted,Yes,1,Motorcycle,14.7,No,66,No,Not Applicable,No,No,20,Braking,Human Error,Fixed-object,Rear,1,53,Off-peak,26.2,31.3,0,0,2,Minor,Low
PK-2024-04284,2024-05-19,04:20,KPK,Peshawar,Urban,34.3649,70.2203,Dust Storm,371,31.4,1.3,Daylight,Dry,Gravel,2,50,Straight,Flat,None,No,1,Car,8.7,Yes,43,Yes,Yes,No,No,70,None,Human Error,Fixed-object,Side,1,716,Peak,10.3,19.9,0,2,2,Moderate,Medium
PK-2024-04285,2024-01-13,16:45,Sindh,Hyderabad,Highway,24.7274,68.5051,Clear,491,29.1,9.9,Dawn-Dusk,Flooding,Asphalt,2,100,Sharp,Uphill,Physical,Yes,2,Motorcycle;Truck,12.0,Yes,33,No,No,Yes,No,110,Braking,Human Error,Side-swipe,Front,1,1186,Peak,4.8,5.3,1,2,3,Total,Critical
PK-2024-04286,2024-05-22,08:29,KPK,Abbottabad,Rural,33.426,70.8037,Clear,899,11.9,3.7,Tunnel,Dry,Dirt,3,80,Straight,Downhill,Painted,Yes,2,Bus;Motorcycle,2.5,No,60,Yes,Not Applicable,No,No,85,Swerving,Weather,Side-swipe,Rear,2,279,Peak,7.0,12.4,0,0,2,Minor,Low
PK-2024-04287,2024-07-14,16:49,Punjab,Lahore,Residential,29.7737,73.7817,Clear,170,21.2,8.6,Street-lit,Construction,Asphalt,6,120,Straight,Flat,Physical,No,2,Motorcycle;Car,5.4,No,29,No,Yes,No,No,140,None,Speeding,Rollover,Front,1,213,Off-peak,12.6,20.1,3,2,1,Severe,Critical
PK-2024-04288,2024-05-14,11:00,Islamabad,Islamabad,Urban,32.7303,74.1304,Clear,469,27.0,2.0,Dawn-Dusk,Dry,Asphalt,2,40,Gentle,Uphill,Physical,Yes,3,Truck;Bus;Motorcycle,17.3,No,30,No,Not Applicable,Yes,No,70,Swerving,Human Error,Head-on,Roof,1,295,Peak,1.3,3.6,0,0,3,Moderate,Medium
PK-2024-04289,2024-04-22,04:35,Punjab,Faisalabad,Urban,30.9008,73.7661,Clear,150,26.0,0.2,Street-lit,Dry,Dirt,4,30,Gentle,Uphill,Physical,Yes,2,Car;Auto-rickshaw,3.9,No,51,Yes,No,No,No,45,Braking,Human Error,Side-swipe,Side,2,191,Off-peak,9.3,10.4,0,0,1,Minor,Low
PK-2024-04290,2024-04-03,03:03,Punjab,Gujranwala,Rural,31.3967,72.3886,Clear,144,27.7,9.9,Unlit,Dry,Concrete,2,80,Hairpin,Flat,Painted,Yes,3,Truck;Car;Motorcycle,16.2,No,50,No,Partial,No,No,110,None,Drunk Driving,Side-swipe,Front,1,1795,Off-peak,2.4,7.7,2,4,3,Total,Critical
PK-2024-04291,2024-12-13,05:20,Punjab,Rawalpindi,Rural,30.303,73.4875,Dust Storm,483,45.0,6.5,Unlit,Wet,Asphalt,3,100,Gentle,Downhill,Physical,No,2,Auto-rickshaw;Truck,11.6,No,22,Partial,Not Applicable,No,No,95,Braking,Mechanical Failure,Rear-end,Front,2,1447,Peak,6.1,13.1,3,3,1,Total,Critical
PK-2024-04292,2024-05-16,01:19,KPK,Mardan,Urban,32.8264,71.5904,Haze,1201,36.5,2.0,Daylight,Wet,Concrete,3,80,Straight,Flat,None,Yes,3,Bicycle;Motorcycle;Car,7.2,No,27,No,No,No,No,80,Braking,Signal Violation,Side-swipe,Front,1,1752,Off-peak,19.1,29.6,0,0,0,Minor,Low
PK-2024-04293,2024-10-28,11:24,Punjab,Sialkot,Rural,31.5222,74.7807,Clear,672,20.2,5.9,Dawn-Dusk,Dry,Gravel,1,120,Straight,Flat,Physical,No,2,Bus;Truck,18.5,No,21,Partial,No,No,No,130,None,Wrong Side,Multi-vehicle pileup,Side,2,435,Peak,6.1,15.7,0,3,3,Severe,High
PK-2024-04294,2024-05-28,10:21,KPK,Swat,Residential,34.9529,72.4486,Cloudy,20,34.7,0.5,Street-lit,Muddy,Asphalt,2,50,Gentle,Flat,Painted,No,1,Car,10.5,Yes,35,No,Not Applicable,Yes,No,65,Swerving,Wrong Side,Side-swipe,Front,3,1194,Off-peak,17.9,26.0,0,0,2,Moderate,Medium
PK-2024-04295,2024-08-08,22:10,Punjab,Gujranwala,Residential,29.9723,74.326,Haze,79,22.8,5.7,Daylight,Flooding,Asphalt,1,50,Gentle,Flat,Painted,Yes,2,Motorcycle;Motorcycle,2.2,No,40,No,Yes,No,No,50,Braking,Mobile Phone,Rear-end,Side,3,1977,Peak,4.3,8.3,0,0,2,Moderate,Medium
PK-2024-04296,2024-01-14,10:41,Sindh,Karachi,Highway,24.3234,69.0355,Heavy Rain,361,34.9,2.2,Daylight,Dry,Asphalt,4,80,Gentle,Uphill,Physical,No,2,Motorcycle;Motorcycle,6.5,No,44,Yes,Yes,No,No,90,Braking,Animal Crossing,Side-swipe,Side,2,1246,Peak,69.6,85.9,0,1,2,Minor,Medium
PK-2024-04297,2024-05-06,23:31,Punjab,Multan,Residential,31.2355,73.5373,Fog,594,25.2,6.1,Unlit,Muddy,Gravel,1,30,Straight,Downhill,Painted,Yes,2,Motorcycle;Motorcycle,16.7,No,29,No,Yes,No,No,40,None,Weather,Pedestrian,Roof,1,316,Off-peak,40.8,51.2,0,2,3,Moderate,High
PK-2024-04298,2024-01-01,00:04,Punjab,Gujranwala,Urban,29.9709,74.3812,Heavy Rain,642,25.3,2.3,Daylight,Dry,Asphalt,1,30,Gentle,Flat,Physical,No,3,Motorcycle;Car;Motorcycle,6.5,No,30,No,Partial,No,No,45,Braking,Human Error,Multi-vehicle pileup,Front,1,194,Off-peak,7.6,13.5,0,1,2,Moderate,Medium
PK-2024-04299,2024-04-04,15:44,Punjab,Sialkot,Rural,31.99,72.8739,Dust Storm,171,31.4,9.6,Unlit,Muddy,Asphalt,2,100,Sharp,Flat,Painted,No,3,Motorcycle;Auto-rickshaw;Motorcycle,4.1,No,32,No,Not Applicable,No,Unknown,95,None,Human Error,Head-on,Front,1,1844,Off-peak,2.5,9.0,3,2,3,Total,Critical
PK-2024-04300,2024-07-19,01:11,Balochistan,Khuzdar,Residential,28.782,67.3625,Rain,1500,22.5,12.1,Tunnel,Muddy,Concrete,3,50,Straight,Downhill,Physical,Yes,5,Bus;Bicycle;Auto-rickshaw;Motorcycle;Auto-rickshaw,9.8,No,39,No,No,No,No,50,Braking,Animal Crossing,Side-swipe,Rear,2,575,Peak,12.7,16.4,0,0,1,Minor,Low
PK-2024-04301,2024-04-22,14:47,Punjab,Sialkot,Rural,31.9915,74.3422,Cloudy,93,26.2,1.5,Daylight,Potholed,Asphalt,4,120,Hairpin,Downhill,Painted,No,2,Motorcycle;Truck,13.4,No,56,No,Not Applicable,No,No,115,Braking,Signal Violation,Rollover,Rear,1,309,Peak,10.6,22.4,1,4,1,Total,Critical
PK-2024-04302,2024-06-02,21:45,Balochistan,Khuzdar,Residential,29.8785,67.1939,Clear,21,40.9,13.1,Unlit,Potholed,Asphalt,2,120,Sharp,Flat,Physical,No,4,Car;Bus;Auto-rickshaw;Truck,2.7,No,21,No,Yes,No,No,120,Swerving,Speeding,Side-swipe,Rear,1,745,Peak,1.5,6.9,1,2,2,Severe,High
PK-2024-04303,2024-06-13,07:55,Sindh,Hyderabad,Highway,24.9945,68.7162,Clear,105,27.1,2.3,Tunnel,Dry,Gravel,2,100,Straight,Uphill,Painted,No,5,Car;Motorcycle;Motorcycle;Motorcycle;Truck,12.1,No,61,Partial,No,No,No,100,Braking,Weather,Pedestrian,Roof,1,53,Peak,2.7,8.7,0,1,1,Minor,Medium
PK-2024-04304,2024-04-21,19:07,Punjab,Gujranwala,Urban,30.3373,72.0598,Clear,20,17.0,49.5,Daylight,Icy,Dirt,3,50,Sharp,Uphill,Painted,No,2,Motorcycle;Motorcycle,4.3,No,47,Yes,Partial,No,No,65,None,Wrong Side,Multi-vehicle pileup,Front,1,1287,Peak,1.5,7.3,0,2,2,Severe,High
PK-2024-04305,2024-01-14,11:30,Sindh,Nawabshah,Highway,24.2228,67.352,Rain,358,36.4,9.0,Unlit,Wet,Concrete,2,100,Gentle,Downhill,Painted,No,4,Motorcycle;Motorcycle;Bus;Bicycle,6.2,No,50,Yes,No,No,No,120,Braking,Human Error,Fixed-object,Side,1,1102,Off-peak,22.8,31.1,3,4,1,Total,Critical
PK-2024-04306,2024-09-07,04:39,Punjab,Multan,Urban,32.2561,72.3378,Haze,513,32.9,7.2,Daylight,Wet,Concrete,4,50,Straight,Flat,Physical,Yes,3,Motorcycle;Auto-rickshaw;Motorcycle,10.8,No,42,Partial,No,No,Unknown,70,Braking,Speeding,Fixed-object,Roof,1,903,Off-peak,21.3,33.9,0,0,2,Moderate,Medium
PK-2024-04307,2024-05-12,21:11,Balochistan,Khuzdar,Urban,27.5639,66.5745,Fog,963,26.0,27.5,Unlit,Dry,Asphalt,2,60,Straight,Flat,Physical,Yes,3,Bus;Truck;Car,6.8,Yes,47,No,No,No,Unknown,50,None,Mobile Phone,Rear-end,Side,2,1904,Off-peak,11.0,20.9,0,1,4,Severe,High
PK-2024-04308,2024-03-10,12:58,Punjab,Lahore,Rural,30.3806,73.5416,Dust Storm,122,21.8,4.2,Street-lit,Muddy,Concrete,2,100,Gentle,Downhill,Physical,Yes,4,Car;Car;Car;Car,5.6,No,25,Yes,Partial,No,No,100,Braking,Human Error,Side-swipe,Side,1,987,Peak,46.6,65.5,0,2,4,Moderate,High
PK-2024-04309,2024-09-13,22:36,Sindh,Larkana,Highway,25.4649,68.5839,Cloudy,689,38.7,1.1,Unlit,Wet,Concrete,4,80,Hairpin,Uphill,Physical,No,1,Car,17.7,No,62,Partial,No,Yes,No,80,Swerving,Mobile Phone,Rear-end,Front,3,1878,Off-peak,12.7,24.0,0,2,1,Moderate,Medium
PK-2024-04310,2024-11-20,23:36,KPK,Dera Ismail Khan,Residential,33.9921,72.4807,Fog,335,37.5,8.6,Unlit,Wet,Asphalt,4,100,Gentle,Downhill,None,Yes,3,Motorcycle;Motorcycle;Truck,7.7,No,16,No,No,No,No,115,None,Signal Violation,Multi-vehicle pileup,Side,2,447,Off-peak,14.4,25.9,2,2,3,Severe,Critical
PK-2024-04311,2024-06-14,11:43,Punjab,Rawalpindi,Urban,31.756,72.9414,Haze,473,32.5,11.3,Unlit,Muddy,Concrete,2,50,Gentle,Flat,Painted,No,2,Truck;Car,3.9,No,27,No,Not Applicable,No,No,50,Swerving,Signal Violation,Multi-vehicle pileup,Front,2,450,Off-peak,26.4,34.2,0,3,3,Severe,High
PK-2024-04312,2024-08-23,00:01,Sindh,Karachi,Rural,26.4073,66.7633,Fog,489,40.7,4.7,Street-lit,Potholed,Dirt,4,100,Straight,Flat,None,No,1,Motorcycle,18.1,No,35,Partial,Yes,No,No,120,None,Signal Violation,Rollover,Side,1,1230,Off-peak,19.3,29.9,1,4,1,Total,Critical
PK-2024-04313,2024-09-13,16:13,Sindh,Hyderabad,Urban,26.4841,67.4767,Heavy Rain,771,32.7,14.9,Street-lit,Potholed,Asphalt,4,60,Straight,Flat,Physical,Yes,2,Bus;Auto-rickshaw,12.4,No,37,No,No,No,No,60,None,Mechanical Failure,Head-on,Front,3,124,Off-peak,4.3,8.6,1,3,4,Moderate,High
